name,date,amount,rate_100
Долар США (USD),07.07.2019,100,2587.0835
Долар США (USD),08.07.2019,100,2571.1361
Долар США (USD),09.07.2019,100,2560.2161
Долар США (USD),10.07.2019,100,2548.9178
Долар США (USD),11.07.2019,100,2570.0474
Долар США (USD),12.07.2019,100,2580.1837
Долар США (USD),13.07.2019,100,2580.1837
Долар США (USD),14.07.2019,100,2580.1837
Долар США (USD),15.07.2019,100,2576.0584
Долар США (USD),16.07.2019,100,2574.092
Долар США (USD),17.07.2019,100,2586.4142
Долар США (USD),18.07.2019,100,2586.2087
Долар США (USD),19.07.2019,100,2603.0049
Долар США (USD),20.07.2019,100,2603.0049
Долар США (USD),21.07.2019,100,2603.0049
Долар США (USD),22.07.2019,100,2581.5345
Долар США (USD),23.07.2019,100,2564.3112
Долар США (USD),24.07.2019,100,2563.0047
Долар США (USD),25.07.2019,100,2551.63
Долар США (USD),26.07.2019,100,2548.7337
Долар США (USD),27.07.2019,100,2548.7337
Долар США (USD),28.07.2019,100,2548.7337
Долар США (USD),29.07.2019,100,2543.9728
Долар США (USD),30.07.2019,100,2525.2582
Долар США (USD),31.07.2019,100,2508.5516
Долар США (USD),01.08.2019,100,2502.0755
Долар США (USD),02.08.2019,100,2534.9919
Долар США (USD),03.08.2019,100,2534.9919
Долар США (USD),04.08.2019,100,2534.9919
Долар США (USD),05.08.2019,100,2553.7711
Долар США (USD),06.08.2019,100,2573.5045
Долар США (USD),07.08.2019,100,2559.0328
Долар США (USD),08.08.2019,100,2542.4348
Долар США (USD),09.08.2019,100,2531.6561
Долар США (USD),10.08.2019,100,2531.6561
Долар США (USD),11.08.2019,100,2531.6561
Долар США (USD),12.08.2019,100,2509.0813
Долар США (USD),13.08.2019,100,2515.8487
Долар США (USD),14.08.2019,100,2514.616
Долар США (USD),15.08.2019,100,2524.9317
Долар США (USD),16.08.2019,100,2532.1651
Долар США (USD),17.08.2019,100,2532.1651
Долар США (USD),18.08.2019,100,2532.1651
Долар США (USD),19.08.2019,100,2514.2848
Долар США (USD),20.08.2019,100,2517.5684
Долар США (USD),21.08.2019,100,2513.13
Долар США (USD),22.08.2019,100,2520.4427
Долар США (USD),23.08.2019,100,2504.2697
Долар США (USD),24.08.2019,100,2504.2697
Долар США (USD),25.08.2019,100,2504.2697
Долар США (USD),26.08.2019,100,2504.2697
Долар США (USD),27.08.2019,100,2506.289
Долар США (USD),28.08.2019,100,2516.493
Долар США (USD),29.08.2019,100,2522.1856
Долар США (USD),30.08.2019,100,2523.2299
Долар США (USD),31.08.2019,100,2523.2299
Долар США (USD),01.09.2019,100,2523.2299
Долар США (USD),02.09.2019,100,2514.4111
Долар США (USD),03.09.2019,100,2526.3473
Долар США (USD),04.09.2019,100,2529.6865
Долар США (USD),05.09.2019,100,2526.3457
Долар США (USD),06.09.2019,100,2531.0639
Долар США (USD),07.09.2019,100,2531.0639
Долар США (USD),08.09.2019,100,2531.0639
Долар США (USD),09.09.2019,100,2508.6035
Долар США (USD),10.09.2019,100,2502.6567
Долар США (USD),11.09.2019,100,2488.2279
Долар США (USD),12.09.2019,100,2496.8816
Долар США (USD),13.09.2019,100,2483.1184
Долар США (USD),14.09.2019,100,2483.1184
Долар США (USD),15.09.2019,100,2483.1184
Долар США (USD),16.09.2019,100,2471.0681
Долар США (USD),17.09.2019,100,2477.1443
Долар США (USD),18.09.2019,100,2476.452
Долар США (USD),19.09.2019,100,2466.9853
Долар США (USD),20.09.2019,100,2461.7559
Долар США (USD),21.09.2019,100,2461.7559
Долар США (USD),22.09.2019,100,2461.7559
Долар США (USD),23.09.2019,100,2443.2618
Долар США (USD),24.09.2019,100,2432.7195
Долар США (USD),25.09.2019,100,2420.9491
Долар США (USD),26.09.2019,100,2412.0199
Долар США (USD),27.09.2019,100,2418.6956
Долар США (USD),28.09.2019,100,2418.6956
Долар США (USD),29.09.2019,100,2418.6956
Долар США (USD),30.09.2019,100,2408.2809
Долар США (USD),01.10.2019,100,2419.7474
Долар США (USD),02.10.2019,100,2455.5302
Долар США (USD),03.10.2019,100,2485.9769
Долар США (USD),04.10.2019,100,2487.7122
Долар США (USD),05.10.2019,100,2487.7122
Долар США (USD),06.10.2019,100,2487.7122
Долар США (USD),07.10.2019,100,2461.1821
Долар США (USD),08.10.2019,100,2486.7568
Долар США (USD),09.10.2019,100,2470.7021
Долар США (USD),10.10.2019,100,2470.1001
Долар США (USD),11.10.2019,100,2453.0569
Долар США (USD),12.10.2019,100,2453.0569
Долар США (USD),13.10.2019,100,2453.0569
Долар США (USD),14.10.2019,100,2453.0569
Долар США (USD),15.10.2019,100,2453.8038
Долар США (USD),16.10.2019,100,2478.5759
Долар США (USD),17.10.2019,100,2483.5244
Долар США (USD),18.10.2019,100,2473.3852
Долар США (USD),19.10.2019,100,2473.3852
Долар США (USD),20.10.2019,100,2473.3852
Долар США (USD),21.10.2019,100,2503.5071
Долар США (USD),22.10.2019,100,2497.5156
Долар США (USD),23.10.2019,100,2484.4629
Долар США (USD),24.10.2019,100,2489.2529
Долар США (USD),25.10.2019,100,2511.4112
Долар США (USD),26.10.2019,100,2511.4112
Долар США (USD),27.10.2019,100,2511.4112
Долар США (USD),28.10.2019,100,2517.4116
Долар США (USD),29.10.2019,100,2506.7144
Долар США (USD),30.10.2019,100,2511.3805
Долар США (USD),31.10.2019,100,2499.5421
Долар США (USD),01.11.2019,100,2481.9089
Долар США (USD),02.11.2019,100,2481.9089
Долар США (USD),03.11.2019,100,2481.9089
Долар США (USD),04.11.2019,100,2473.8144
Долар США (USD),05.11.2019,100,2479.8021
Долар США (USD),06.11.2019,100,2471.9467
Долар США (USD),07.11.2019,100,2465.7612
Долар США (USD),08.11.2019,100,2451.5816
Долар США (USD),09.11.2019,100,2451.5816
Долар США (USD),10.11.2019,100,2451.5816
Долар США (USD),11.11.2019,100,2450.1887
Долар США (USD),12.11.2019,100,2451.1018
Долар США (USD),13.11.2019,100,2446.1896
Долар США (USD),14.11.2019,100,2431.5588
Долар США (USD),15.11.2019,100,2424.4999
Долар США (USD),16.11.2019,100,2424.4999
Долар США (USD),17.11.2019,100,2424.4999
Долар США (USD),18.11.2019,100,2422.0132
Долар США (USD),19.11.2019,100,2413.7178
Долар США (USD),20.11.2019,100,2420.3928
Долар США (USD),21.11.2019,100,2418.3603
Долар США (USD),22.11.2019,100,2419.3689
Долар США (USD),23.11.2019,100,2419.3689
Долар США (USD),24.11.2019,100,2419.3689
Долар США (USD),25.11.2019,100,2416.4262
Долар США (USD),26.11.2019,100,2405.3801
Долар США (USD),27.11.2019,100,2398.2702
Долар США (USD),28.11.2019,100,2398.4391
Долар США (USD),29.11.2019,100,2403.5575
Долар США (USD),30.11.2019,100,2403.5575
Долар США (USD),01.12.2019,100,2403.5575
Долар США (USD),02.12.2019,100,2397.2276
Долар США (USD),03.12.2019,100,2395.7354
Долар США (USD),04.12.2019,100,2393.9216
Долар США (USD),05.12.2019,100,2393.0282
Долар США (USD),06.12.2019,100,2387.7034
Долар США (USD),07.12.2019,100,2387.7034
Долар США (USD),08.12.2019,100,2387.7034
Долар США (USD),09.12.2019,100,2372.4789
Долар США (USD),10.12.2019,100,2368.8511
Долар США (USD),11.12.2019,100,2368.9203
Долар США (USD),12.12.2019,100,2360.3546
Долар США (USD),13.12.2019,100,2356.3276
Долар США (USD),14.12.2019,100,2356.3276
Долар США (USD),15.12.2019,100,2356.3276
Долар США (USD),16.12.2019,100,2349.7996
